STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-06-09,,,0.00,0.0,0.0,97,75,78,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-06-10,,,0.00,0.0,0.0,97,77,79,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-06-11,,,0.00,0.0,0.0,98,77,79,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-06-12,,,0.00,0.0,0.0,97,77,80,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-06-13,,,0.00,0.0,0.0,98,76,79,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-06-14,,,0.00,0.0,0.0,98,71,77,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-06-15,,,0.00,0.0,0.0,97,70,76,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-06-16,,,0.03,0.0,0.0,97,75,77,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-06-17,,,0.11,0.0,0.0,94,71,75,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-06-18,,,0.00,0.0,0.0,95,75,76,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-06-19,,,0.00,0.0,0.0,93,74,75,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-06-20,,,0.14,0.0,0.0,82,74,75,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-06-21,,,0.03,0.0,0.0,81,73,75,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-06-22,,,0.00,0.0,0.0,93,73,77,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-06-23,,,0.00,0.0,0.0,98,75,77,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-06-24,,,0.00,0.0,0.0,98,76,81,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-06-25,,,0.00,0.0,0.0,98,77,79,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-06-26,,,0.00,0.0,0.0,93,77,80,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-06-27,,,0.00,0.0,0.0,98,75,78,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-06-28,,,0.00,0.0,0.0,98,76,79,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-06-29,,,0.00,0.0,0.0,99,76,81,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-06-30,,,0.00,0.0,0.0,98,78,79,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-07-01,,,0.00,0.0,0.0,99,76,78,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-07-02,,,0.00,0.0,0.0,102,75,78,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-07-03,,,0.00,0.0,0.0,100,75,77,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-07-04,,,0.00,0.0,0.0,101,75,79,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-07-05,,,0.62,0.0,0.0,98,71,74,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-07-06,,,0.03,0.0,0.0,93,73,76,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-07-07,,,0.12,0.0,0.0,97,72,77,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-07-08,,,0.00,0.0,0.0,95,71,74,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-07-09,,,0.00,0.0,0.0,92,72,78,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-07-10,,,0.82,0.0,0.0,89,70,75,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-07-11,,,0.00,0.0,0.0,94,70,75,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-07-12,,,0.00,0.0,0.0,95,72,77,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-07-13,,,0.00,0.0,0.0,97,75,78,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-07-14,,,0.00,0.0,0.0,97,75,78,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-07-15,,,0.00,0.0,0.0,97,76,78,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-07-16,,,0.00,0.0,0.0,98,74,77,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-07-17,,,0.00,0.0,0.0,99,74,78,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-07-18,,,0.00,0.0,0.0,99,75,77,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-07-19,,,0.00,0.0,0.0,102,75,77,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-07-20,,,0.00,0.0,0.0,102,73,77,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-07-21,,,0.00,0.0,0.0,103,72,76,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-07-22,,,0.00,0.0,0.0,102,76,78,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-07-23,,,0.00,0.0,0.0,103,75,78,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-07-24,,,0.00,0.0,0.0,107,77,84,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-07-25,,,0.00,0.0,0.0,103,73,79,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-07-26,,,0.00,0.0,0.0,99,71,79,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-07-27,,,0.00,0.0,0.0,99,69,77,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-07-28,,,0.00,0.0,0.0,99,69,76,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-07-29,,,0.00,0.0,0.0,100,76,79,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-07-30,,,0.00,0.0,0.0,101,76,80,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-07-31,,,0.01,0.0,0.0,101,74,78,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-08-01,,,0.10,0.0,0.0,97,69,75,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-08-02,,,0.00,0.0,0.0,99,64,71,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-08-03,,,0.00,0.0,0.0,96,67,73,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-08-04,,,0.00,0.0,0.0,99,70,74,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-08-05,,,0.00,0.0,0.0,98,70,75,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-08-06,,,0.00,0.0,0.0,95,74,75,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-08-07,,,0.00,0.0,0.0,95,74,78,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-08-08,,,0.00,0.0,0.0,99,77,78,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-08-09,,,0.00,0.0,0.0,99,70,75,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-08-10,,,0.00,0.0,0.0,100,74,78,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-08-11,,,0.00,0.0,0.0,96,74,77,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-08-12,,,0.00,0.0,0.0,92,74,77,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-08-13,,,0.41,0.0,0.0,89,72,79,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-08-14,,,0.00,0.0,0.0,97,76,77,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-08-15,,,0.00,0.0,0.0,99,76,78,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-08-16,,,0.00,0.0,0.0,100,77,79,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-08-17,,,0.00,0.0,0.0,100,69,74,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-08-18,,,0.00,0.0,0.0,101,72,76,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-08-19,,,0.00,0.0,0.0,101,73,76,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-08-20,,,0.00,0.0,0.0,101,75,80,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-08-21,,,0.00,0.0,0.0,100,75,77,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-08-22,,,0.00,0.0,0.0,101,72,75,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-08-23,,,0.00,0.0,0.0,101,71,74,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-08-24,,,0.00,0.0,0.0,102,74,76,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-08-25,,,0.00,0.0,0.0,101,74,76,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-08-26,,,0.00,0.0,0.0,100,76,78,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-08-27,,,0.00,0.0,0.0,100,77,78,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-08-28,,,0.00,0.0,0.0,101,78,79,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-08-29,,,0.00,0.0,0.0,101,75,79,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-08-30,,,0.00,0.0,0.0,101,75,77,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-08-31,,,0.00,0.0,0.0,100,70,72,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-09-01,,,0.00,0.0,0.0,98,71,74,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-09-02,,,0.00,0.0,0.0,99,73,76,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-09-03,,,0.01,0.0,0.0,99,73,77,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-09-04,,,0.23,0.0,0.0,96,75,77,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-09-05,,,0.00,0.0,0.0,94,75,75,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-09-06,,,0.07,0.0,0.0,95,74,76,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-09-07,,,0.00,0.0,0.0,93,75,76,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-09-08,,,0.02,0.0,0.0,94,74,77,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-09-09,,,2.05,0.0,0.0,96,73,73,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-09-10,,,0.25,0.0,0.0,82,71,71,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-09-11,,,0.57,0.0,0.0,75,70,72,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-09-12,,,0.19,0.0,0.0,85,71,75,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-09-13,,,0.04,0.0,0.0,88,73,74,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-09-14,,,0.03,0.0,0.0,90,73,74,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-09-15,,,1.12,0.0,0.0,86,73,74,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-09-16,,,0.74,0.0,0.0,81,72,73,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-09-17,,,0.06,0.0,0.0,87,68,70,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-09-18,,,0.00,0.0,0.0,91,69,76,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-09-19,,,0.00,0.0,0.0,93,72,74,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-09-20,,,0.00,0.0,0.0,91,74,77,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-09-21,,,0.27,0.0,0.0,89,74,78,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-09-22,,,0.46,0.0,0.0,91,72,73,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-09-23,,,0.00,0.0,0.0,80,67,68,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-09-24,,,0.00,0.0,0.0,78,68,71,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-09-25,,,0.00,0.0,0.0,90,71,77,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-09-26,,,0.05,0.0,0.0,93,76,77,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-09-27,,,0.25,0.0,0.0,90,65,65,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-09-28,,,0.00,0.0,0.0,79,62,63,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-09-29,,,0.00,0.0,0.0,84,63,73,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-09-30,,,0.05,0.0,0.0,79,69,72,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-10-01,,,0.01,0.0,0.0,86,68,71,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-10-02,,,0.00,0.0,0.0,87,70,74,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-10-03,,,0.06,0.0,0.0,89,72,75,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-10-04,,,0.00,0.0,0.0,90,72,74,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-10-05,,,0.00,0.0,0.0,90,72,76,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-10-06,,,0.00,0.0,0.0,90,73,75,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-10-07,,,0.35,0.0,0.0,90,73,74,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-10-08,,,0.01,0.0,0.0,85,73,75,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-10-09,,,0.70,0.0,0.0,83,71,73,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-10-10,,,0.06,0.0,0.0,85,62,63,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-10-11,,,0.00,0.0,0.0,78,60,61,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-10-12,,,0.00,0.0,0.0,75,60,64,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-10-13,,,0.00,0.0,0.0,87,64,77,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-10-14,,,0.04,0.0,0.0,89,76,77,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-10-15,,,0.83,0.0,0.0,90,47,47,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-10-16,,,0.69,0.0,0.0,49,45,48,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-10-17,,,0.05,0.0,0.0,51,48,51,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-10-18,,,0.01,0.0,0.0,58,51,54,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-10-19,,,0.53,0.0,0.0,61,54,60,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-10-20,,,0.02,0.0,0.0,67,60,63,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-10-21,,,0.00,0.0,0.0,71,57,58,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-10-22,,,0.00,0.0,0.0,71,54,55,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-10-23,,,0.52,0.0,0.0,65,52,52,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-10-24,,,0.11,0.0,0.0,63,52,57,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-10-25,,,0.54,0.0,0.0,62,57,58,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-10-26,,,0.00,0.0,0.0,70,50,54,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-10-27,,,0.00,0.0,0.0,81,53,54,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-10-28,,,0.00,0.0,0.0,83,52,53,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-10-29,,,0.00,0.0,0.0,83,52,58,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-10-30,,,0.00,0.0,0.0,83,58,66,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-10-31,,,0.00,0.0,0.0,84,66,71,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-11-01,,,0.48,0.0,0.0,84,51,51,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-11-02,,,0.00,0.0,0.0,69,43,43,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-11-03,,,0.00,0.0,0.0,76,43,46,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-11-04,,,1.30,0.0,0.0,78,46,54,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-11-05,,,0.00,0.0,0.0,71,54,63,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-11-06,,,0.00,0.0,0.0,79,59,68,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-11-07,,,0.00,0.0,0.0,81,67,74,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-11-08,,,0.00,0.0,0.0,86,59,59,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-11-09,,,0.38,0.0,0.0,65,51,51,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-11-10,,,0.02,0.0,0.0,57,45,45,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-11-11,,,0.00,0.0,0.0,53,45,47,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-11-12,,,0.17,0.0,0.0,54,47,49,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-11-13,,,0.00,0.0,0.0,52,35,36,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-11-14,,,0.00,0.0,0.0,47,24,29,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-11-15,,,0.00,0.0,0.0,58,29,35,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-11-16,,,0.00,0.0,0.0,67,34,41,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-11-17,,,0.00,0.0,0.0,70,40,46,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-11-18,,,0.01,0.0,0.0,74,46,51,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-11-19,,,0.05,0.0,0.0,52,44,45,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-11-20,,,0.00,0.0,0.0,52,41,45,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-11-21,,,0.00,0.0,0.0,62,38,42,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-11-22,,,0.01,0.0,0.0,52,42,51,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-11-23,,,0.01,0.0,0.0,62,51,56,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-11-24,,,0.00,0.0,0.0,79,45,48,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-11-25,,,0.00,0.0,0.0,74,47,62,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-11-26,,,0.00,0.0,0.0,73,44,44,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-11-27,,,0.00,0.0,0.0,61,32,35,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-11-28,,,0.00,0.0,0.0,64,35,44,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-11-29,,,0.00,0.0,0.0,70,44,53,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-11-30,,,0.01,0.0,0.0,77,53,65,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-12-01,,,0.00,0.0,0.0,80,58,66,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-12-02,,,0.00,0.0,0.0,81,45,54,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-12-03,,,0.00,0.0,0.0,72,47,50,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-12-04,,,0.00,0.0,0.0,64,40,41,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-12-05,,,0.00,0.0,0.0,58,41,44,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-12-06,,,0.00,0.0,0.0,54,44,52,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-12-07,,,1.64,0.0,0.0,61,52,52,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-12-08,,,1.85,0.0,0.0,52,45,45,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-12-09,,,0.00,0.0,0.0,47,36,39,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-12-10,,,0.00,0.0,0.0,55,33,39,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-12-11,,,0.00,0.0,0.0,60,32,35,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-12-12,,,0.00,0.0,0.0,60,34,51,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-12-13,,,0.00,0.0,0.0,66,51,52,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-12-14,,,0.00,0.0,0.0,71,43,44,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-12-15,,,0.00,0.0,0.0,56,36,43,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-12-16,,,0.00,0.0,0.0,69,32,36,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-12-17,,,0.00,0.0,0.0,70,36,48,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-12-18,,,0.00,0.0,0.0,72,38,45,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-12-19,,,0.15,0.0,0.0,65,45,57,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-12-20,,,0.02,0.0,0.0,71,49,52,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-12-21,,,0.00,0.0,0.0,65,35,38,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-12-22,,,0.00,0.0,0.0,67,38,41,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-12-23,,,0.00,0.0,0.0,78,39,50,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-12-24,,,0.00,0.0,0.0,64,40,45,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-12-25,,,0.00,0.0,0.0,65,45,57,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-12-26,,,0.02,0.0,0.0,76,57,65,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-12-27,,,0.35,0.0,0.0,73,49,51,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-12-28,,,0.00,0.0,0.0,72,40,41,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-12-29,,,0.00,0.0,0.0,56,41,42,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-12-30,,,0.03,0.0,0.0,46,39,39,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2018-12-31,,,0.18,0.0,0.0,44,39,41,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2019-01-01,,,0.00,0.0,0.0,58,37,42,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2019-01-02,,,0.81,0.0,0.0,50,38,39,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2019-01-03,,,1.49,0.0,0.0,44,38,39,
